ds,y,yhat,yhat_lower,yhat_upper
2016-01-01,296,286.91435292243307,213.89796412076763,364.41098352742125
2016-01-02,360,292.94268131870115,216.0735370164931,370.3334440219171
2016-01-03,330,270.07555174469377,201.6543630192757,340.563772264115
2016-01-04,161,189.1402180028917,112.79388892229237,264.069898956276
2016-01-05,186,195.21040797196702,124.5763876540927,269.40177917675896
2016-01-06,205,194.87878935576458,127.23914010981345,275.1329669691758
2016-01-07,190,192.98109131717572,119.07466110299228,269.51585382152683
2016-01-08,183,203.3474953059861,128.97676809009508,270.6850909284898
2016-01-09,273,277.1241343363583,209.3775694340295,345.79219776732236
2016-01-10,249,257.34779957692797,182.4784031775365,333.0059548504666
2016-01-11,166,179.7449353970309,108.99934061082993,248.0989558008097
2016-01-12,181,189.31448493977604,114.31412508171944,264.92776915625075
2016-01-13,184,192.56915675708592,117.61292911091206,268.7151975184645
2016-01-14,182,194.261536483384,123.44024639571066,263.0342813914249
2016-01-15,212,208.1375653408841,133.31848506321793,284.0082956139801
2016-01-16,278,285.2601690180883,211.777207119414,358.40120994729085
2016-01-17,275,268.5860783114584,197.9979819908501,343.2942457673304
2016-01-18,165,193.76686612717862,115.80706708464693,265.89493301889
2016-01-19,208,205.73370777871497,130.64977017568742,276.0357847133249
2016-01-20,197,210.94038358262333,135.6374342743481,283.00816999692336
2016-01-21,173,214.0909010095297,136.4239236246647,288.24627139653865
2016-01-22,315,228.8942176073063,157.74011243218644,299.9333737547289
2016-01-23,237,309.0869482734331,236.092857157202,384.07749010794237
2016-01-24,294,292.2182730339149,217.1433354730354,366.49104000494134
2016-01-25,220,216.64005391965748,143.26630606149158,291.83744848192504
2016-01-26,233,227.29899390242,157.1503103643283,302.21025498694695
2016-01-27,215,230.67735967521344,153.6732041420032,296.68219865162996
2016-01-28,191,231.5198573284692,155.42831753351126,305.89838635451827
2016-01-29,249,243.58729642909023,166.8942693745076,314.82179835841424
2016-01-30,279,317.9798220847416,245.02388304043762,390.5614348412386
2016-01-31,262,297.71276819601013,219.2377694836361,372.03509048725317
2016-02-01,229,218.5161836949419,143.36754115527418,292.24387161829367
2016-02-02,213,225.41758051926442,154.11781023946938,297.5009459437698
2016-02-03,226,224.98247753336207,145.1157093274029,298.1617926049467
2016-02-04,230,222.03918469852854,148.87366508659187,299.1237636241127
2016-02-05,238,230.43038568808552,155.99248979645662,303.4754821511356
2016-02-06,320,301.33435392550996,224.21229605499454,380.88079579249137
2016-02-07,271,277.83890844977594,209.2395543367814,352.31464329412637
2016-02-08,135,193.04107762270442,122.10060022980444,267.6209397518802
2016-02-09,218,197.42086408336812,122.84620146762343,270.7736789242649
2016-02-10,198,194.89172326766754,123.35543708094248,268.28034421976344
2016-02-11,205,190.3168979445033,119.80650534266857,265.85817357935815
2016-02-12,225,197.56219025287487,124.65336348924092,273.1299941496693
2016-02-13,283,267.8168186175045,193.2967257579609,342.7784385445259
2016-02-14,279,244.16734256303903,166.54786140129528,319.3447886478881
2016-02-15,169,162.3957489277866,82.29872846087417,234.2797751885357
2016-02-16,151,167.5612826869334,93.481861297414,244.21395085785264
2016-02-17,170,166.2406138242653,94.78527572865663,241.83407431807373
2016-02-18,189,163.2527872407721,90.19611763871922,237.6658443465585
2016-02-19,202,172.4115016914594,99.82599387796213,246.2565784743741
2016-02-20,235,244.84752610809846,168.21498021837266,316.99227185878493
2016-02-21,219,223.58431957035216,147.23226028139732,302.1740939451354
2016-02-22,148,144.3379038857398,70.93458374319074,219.20831560169503
2016-02-23,146,152.1005190165647,76.40039463034566,229.5306210785249
2016-02-24,142,153.38260209340484,78.31714946037293,231.8234400205957
2016-02-25,135,152.93948695369906,79.40237838412584,222.039402221323
2016-02-26,160,164.5253226435009,89.76253254929577,244.73938600835174
2016-02-27,206,239.21697550401902,164.2288945295381,315.97769668990503
2016-02-28,235,219.99094238830608,145.9824212795795,292.43428906136126
2016-02-29,135,142.52429131458166,70.61621177378049,215.34539776571978
2016-03-01,118,151.7791340562178,79.3426227649287,227.09797672778117
2016-03-02,152,154.24515323927258,75.32632897364941,223.576053566596
2016-03-03,155,154.66657070404145,76.96322600288788,236.77670541872016
2016-03-04,167,166.79605356383294,90.29985887417361,237.53630937319318
2016-03-05,286,241.71832870153645,168.84695890682826,317.06841982474344
2016-03-06,249,222.42654720073875,148.8680273648597,301.7102230148385
2016-03-07,150,144.62243629461295,72.3703291671269,218.8093959875776
2016-03-08,193,153.2997712079198,79.04398900859941,228.2429318479137
2016-03-09,162,154.98572303802436,73.38549020822735,227.1773978637227
2016-03-10,165,154.46650764118382,77.14785811555387,230.10557571297628
2016-03-11,153,165.5398736181042,93.1395989360527,244.32438691947112
2016-03-12,234,239.33724397982465,161.10132346308578,314.3206146283315
2016-03-13,272,218.8985976911048,141.775305389562,297.3868693164177
2016-03-14,122,139.97117290067484,65.32800396778684,220.30667699328376
2016-03-15,127,147.59156668834288,74.52518979254616,224.07233215175347
2016-03-16,166,148.32582692655444,78.71855506250112,223.0054725529153
2016-03-17,129,146.99399653434955,73.55119064323519,225.25765205408658
2016-03-18,143,157.4633960608601,76.69787316461549,233.37543944874886
2016-03-19,78,230.8448951528585,153.4711171762601,310.45856515416494
2016-03-20,100,210.19245326412454,135.0435608691948,289.01621821696693
2016-03-21,111,131.2598455018645,54.08148155451376,210.79378298203216
2016-03-22,96,139.08274006654278,62.24803276612771,213.0015913335971
2016-03-23,72,140.21900133077202,65.49442464222675,213.50588191926116
2016-03-24,116,139.47366792232236,70.07809581709974,215.04654106880858
2016-03-25,169,150.6511565665094,78.87075586031186,221.514390770021
2016-03-26,186,224.87750699830661,153.2198373306019,294.5444470068611
2016-03-27,249,205.17574308780826,127.76448182434167,280.5980021540936
2016-03-28,124,127.26540966443993,50.23844988533786,198.45022670442685
2016-03-29,116,136.1458271192403,62.270431424649544,212.10767941584672
2016-03-30,142,138.33761733899655,61.43325489550911,214.46502221479287
2016-03-31,141,138.60891135479116,61.32552812073746,215.87299001787872
2016-04-01,142,150.72875084677352,75.06474932651976,225.76345310134482
2016-04-02,234,225.79046176066262,150.1800792955413,301.74588941954687
2016-04-03,203,206.7880408040226,128.54859413814978,284.9147419276437
2016-04-04,141,129.4165836375358,57.100902998357725,204.66027440215043
2016-04-05,137,138.6562707857855,64.80124248361867,213.86004270408023
2016-04-06,130,141.01444413799715,68.14692422382086,214.37018413814945
2016-04-07,149,141.25216967386547,67.16039808516919,218.37439617330648
2016-04-08,126,153.13779016100492,78.01423067862764,225.1991944771124
2016-04-09,210,227.7702442008007,151.69112611344806,302.2844400170527
2016-04-10,200,208.155197034158,132.2906828949722,283.01415358855115
2016-04-11,124,130.00502286105694,50.434471644487594,210.50566703074082
2016-04-12,136,138.32217152954115,65.86375162121392,212.47805895052986
2016-04-13,135,139.64047458726623,65.93586811372347,211.10637682849816
2016-04-14,145,138.75081301278337,66.55654104044051,209.91641778144367
2016-04-15,180,149.45368070414182,70.24669573695842,224.72443113086754
2016-04-16,212,222.8814531107243,144.91913360411306,299.4978857594984
2016-04-17,203,202.07344101892207,128.44382218245926,276.7478222375954
2016-04-18,94,122.77480433583206,45.301139367142774,195.40082366958882
2016-04-19,121,130.01889317805677,54.380140246300286,208.36625575749719
2016-04-20,130,130.36760398719943,60.180313136148136,204.25223120945842
2016-04-21,141,128.63620296228294,52.566938901946116,201.09766791370214
2016-04-22,143,138.75819347943366,65.66075123186145,213.90868090859695
2016-04-23,204,276.73493863606603,204.26188503678097,356.6495595199227
2016-04-24,198,190.71456787837369,115.97860685556908,262.0904989472616
2016-04-25,108,111.34728271881126,36.28140990302267,191.68915514866882
2016-04-26,140,118.69806142862541,48.713296165085964,192.9708383859251
2016-04-27,191,119.3219868880289,42.64972771231902,197.94515644188823
2016-04-28,143,118.02245031900782,38.75826254724439,186.54884645747
2016-04-29,146,128.60350907060885,56.80236069194312,199.73084751520474
2016-04-30,195,202.19224976914455,125.1686385071707,274.28532403669635
2016-05-01,148,246.78119197225035,170.96747253929198,320.3130208841369
2016-05-02,135,103.19306034467772,30.86528480872891,179.35511994183491
2016-05-03,122,111.33365994882448,34.477529138082836,184.7629987588544
2016-05-04,149,112.76375516572314,37.34570709854802,185.1783330887974
2016-05-05,207,112.26001814377669,42.14973350573346,184.01576568620618
2016-05-06,193,123.60136872352835,44.28739965547453,197.81646010734647
2016-05-07,267,197.892217540523,123.59284608033079,274.1688653076147
2016-05-08,232,178.13869460510938,101.67204626855059,254.04797994859607
2016-05-09,125,100.04889554717349,22.719907779080003,175.21642299577948
2016-05-10,167,108.6166651679483,38.78818302844384,181.56076531989774
2016-05-11,152,110.36345491591602,33.69501462318057,184.85207916333127
2016-05-12,158,110.0646537667408,30.226804711840533,185.27233681290767
2016-05-13,147,121.50290010570335,46.95804300749039,198.49932357657056
2016-05-14,220,195.7911548207485,113.49776368609892,266.289586362497
2016-05-15,219,175.9485847793517,99.97265664080963,250.0370840319774
2016-05-16,154,97.70030011199086,28.031946960924497,177.05650339137642
2016-05-17,160,106.06048171297529,28.482330068041005,179.7186024295157
2016-05-18,141,107.57345738197222,32.35553750705593,187.0343223788683
2016-05-19,182,172.00611376190014,98.96087664331377,244.44330245843742
2016-05-20,147,118.2654505285137,39.69211282845049,192.45470708398457
2016-05-21,234,192.39028160457687,119.27183842475802,266.2787361104717
2016-05-22,206,172.45651235929756,98.4066644786325,246.0484717260356
2016-05-23,122,94.21072431431196,13.532776910923939,168.2223117326841
2016-05-24,128,102.68544487905865,26.540564210510386,178.1377455276211
2016-05-25,152,104.4394230336162,32.481662845504005,181.524620242101
2016-05-26,127,104.2824039036386,22.25703638535397,177.35648070136352
2016-05-27,145,116.25993981813535,39.88566785155714,189.34582507720108
2016-05-28,188,191.27619437311998,119.56409566619095,264.4549765714282
2016-05-29,124,172.36759011372803,96.34313858877186,246.33949121454842
2016-05-30,71,95.26863393874801,19.037715485759684,164.89038814784902
2016-05-31,126,104.99436932630888,28.43001552721219,181.0820861772553
2016-06-01,130,108.08106668417624,30.624832352739162,181.30803191129445
2016-06-02,78,109.3115963471967,35.15397194317459,187.14240536990525
2016-06-03,112,122.46803040149132,50.69419237276142,198.77977923096668
2016-06-04,185,198.65428429691013,124.08073023219171,272.1903832404876
2016-06-05,131,180.8718692145346,107.77767172861911,254.3293251908866
2016-06-06,84,55.159349874408896,-22.91011495743065,132.15082123566054
2016-06-07,76,65.81781021094153,-5.476476949146897,143.12150181196566
2016-06-08,91,69.68996546835548,-5.4319692405616555,147.0666185980013
2016-06-09,97,71.52854156827914,-6.3532912611265715,145.40127761812744
2016-06-10,102,85.08951869945581,7.881309972706759,157.72333621419804
2016-06-11,110,164.15391073948894,89.43194057118151,242.15241470187684
2016-06-12,100,146.31185594383015,67.70012831529186,222.22439322718319
2016-06-13,101,69.95204338570386,-5.918594964274013,144.15668244993773
2016-06-14,96,80.05331953768244,7.90296776927302,149.51653988581072
2016-06-15,121,83.1250035650197,6.676596687045473,161.9613149957024
2016-06-16,110,83.93350247990021,9.194631017866202,156.80500879315184
2016-06-17,169,96.25585919285382,18.336090069859868,164.8518941903501
2016-06-18,132,171.20300625814946,98.7643196666517,248.7286293486599
2016-06-19,158,151.79576780263503,72.98137837350964,225.0960802866071
2016-06-20,98,73.76464731590805,-4.258057627192978,147.28275027083686
2016-06-21,139,82.13293310414056,5.201361709782349,158.7159287437019
2016-06-22,121,83.45767656221932,13.23712237851763,158.73513099533795
2016-06-23,103,82.55496710243528,10.944173650846569,158.2530960219971
2016-06-24,144,93.25204085484684,19.86704836976051,167.9763621848509
2016-06-25,137,166.70903717092762,92.01692300197126,240.77187242718375
2016-06-26,139,145.9934892713065,67.54013789157989,222.89369631841134
2016-06-27,125,66.87863191555421,-11.485049542466786,141.7677800952886
2016-06-28,143,74.42510310531169,4.117558925327416,155.46287987759027
2016-06-29,130,75.2206388428259,-1.7091471692030442,147.1851843746129
2016-06-30,151,74.10422597492051,0.3793436558477091,151.94825861992055
2016-07-01,134,84.91728747794332,5.340070437102857,161.7848714900275
2016-07-02,175,158.8247463364454,85.66977934265644,234.28349745384173
2016-07-03,174,138.88908031242846,62.483240817254774,210.72840995446998
2016-07-04,181,125.8354309494212,49.965117464437334,201.58425669392483
2016-07-05,213,184.42604652375482,111.48895720926781,266.227073649957
2016-07-06,196,186.8603197471671,116.37653893306508,260.5325608742711
2016-07-07,163,187.5945600432541,109.03403976317914,265.49164700938763
2016-07-08,119,135.45230800927263,55.348328146819505,212.14889018094559
2016-07-09,157,211.47492734418117,140.78940680909128,287.2963672722865
2016-07-10,193,193.69533115696152,114.97941437901315,271.4135244314914
2016-07-11,178,117.8055997053863,41.4328403923301,188.72896655254357
2016-07-12,151,128.77361244739168,48.736015262203466,205.2924672254437
2016-07-13,194,133.08501867896808,61.6065608518053,213.32846697616264
2016-07-14,159,135.46999434454202,56.02169478104227,207.54079701033712
2016-07-15,148,149.65729296506132,70.92515146982021,220.78179455391486
2016-07-16,77,226.69836166392608,153.37525114489466,301.6462251791696
2016-07-17,139,209.54455267554863,136.0902980247485,285.64042604353637
2016-07-18,114,133.84844570944605,56.407023303307035,211.77501417713088
2016-07-19,138,144.5487808732087,73.18812999964068,218.9952383126913
2016-07-20,157,148.1135160664179,76.40895621638248,222.80962729857293
2016-07-21,142,149.26738327678632,75.94093599316356,220.07832664419252
2016-07-22,151,161.7464245069545,90.99228321332106,237.51012058202323
2016-07-23,172,236.62225943534938,160.76118798695757,308.17158910798315
2016-07-24,170,216.8791052866381,143.722130229304,296.0639724021812
2016-07-25,149,138.21456374258656,59.79788590555179,210.71519424906037
2016-07-26,163,145.62368352259602,69.93991585757632,218.71097390426655
2016-07-27,207,145.6408308217536,68.47646178726288,222.98161457466048
2016-07-28,171,143.0657692394636,73.03459659781024,220.0248829813213
2016-07-29,173,151.71646539610757,82.7910356652379,226.81117201435345
2016-07-30,179,222.75141518034417,147.36459143787528,296.93442408495497
2016-07-31,174,199.24456019441533,123.22187800629742,273.3673981441527
2016-08-01,0,116.98386326542617,45.3660180988657,186.10951459099084
2016-08-02,0,121.05310919997196,49.46077510422264,198.649758705781
2016-08-03,0,118.07152245734508,38.78816969026824,194.1285694685551
2016-08-04,0,112.91766318158524,37.722227987647706,189.61787611336632
2016-08-05,0,119.48017628017858,45.43007843188525,195.01360187110683
2016-08-06,0,188.97824403576982,112.67928599962143,263.6703586575312
2016-08-07,0,164.5348628797181,88.34703756912533,238.31355261646667
2016-08-08,0,81.9740583376875,6.104708732349388,154.29307176938613
2016-08-09,0,86.40164228268459,14.544816268645976,163.7035803371459
2016-08-10,0,84.4441338503519,7.078730452789313,163.69063379727191
2016-08-11,0,80.97232602112001,5.728634627204652,151.83249157543455
2016-08-12,0,89.8520833802187,17.55726579414902,165.10615022443312
2016-08-13,0,162.26522230025915,89.61116717095635,232.15374723976453
2016-08-14,0,141.2835847969171,72.36124821930353,212.24416518141015
2016-08-15,0,62.66740078253471,-8.345219743716083,135.20446952433835
2016-08-16,0,71.44751414133233,-3.211132459148025,149.9366285269084
2016-08-17,0,74.1660566162724,2.7463495086845957,154.36891049337956
2016-08-18,0,75.60200647844465,1.5816661765325613,147.19655137406914
2016-08-19,0,89.52416600955989,13.13700486063504,170.6121813300419
2016-08-20,0,167.01435250186609,94.04243592691856,242.65667992893063
2016-08-21,0,151.04385396669892,75.35830570199445,229.543718843226
2016-08-22,0,77.27418232510263,1.6439647148465488,145.90093873214428
2016-08-23,0,90.64163735719264,19.255718265405427,161.4457115291144
2016-08-24,0,97.60020474386437,22.025162852453928,175.66826193967015
2016-08-25,0,102.84916766156435,26.777538195298945,178.6507374627607
2016-08-26,0,120.08791316392563,46.546048082397185,190.12021297401813
2016-08-27,0,200.34068139864846,129.7312064521497,274.38790679625
2016-08-28,0,186.53426960486667,107.40024298317307,263.7753023718103
2016-08-29,0,114.29969287784023,45.87893078457297,189.5131124188009
2016-08-30,0,193.52425501149926,121.71153127897257,267.8777345434431
2016-08-31,0,135.7598102981672,61.5677803459989,214.4959845018965
2016-09-01,163,140.61978656392805,67.22352544503747,214.74223958907442
2016-09-02,168,156.86380531844577,85.18599553071711,226.0131653044624
2016-09-03,196,235.5563194354959,165.25488193742603,315.53360347734895
2016-09-04,202,219.67611566699483,143.92660419748057,295.47498975758265
2016-09-05,162,144.916450977469,65.19765409803681,219.5463179804113
2016-09-06,194,156.26839657263713,81.84829940657752,237.09305748407473
2016-09-07,218,160.26195113137618,89.80979444673945,238.82126118661614
2016-09-08,197,161.69135577890168,87.21809114459069,234.36577429094163
2016-09-09,172,174.36715846902058,104.18309978235943,248.0905388222685
2016-09-10,220,249.43785371956383,176.83380887131085,327.5057418309742
2016-09-11,198,294.93115831252794,221.45320640150848,373.89073593984284
2016-09-12,206,216.6842496126506,141.2602029080901,293.4974263456363
2016-09-13,199,224.72697942263162,147.78083296038653,306.3075441116688
2016-09-14,299,225.65344366046486,149.40450112402013,301.0010111617953
2016-09-15,280,224.31280694525844,152.16318252596702,296.68391560573366
2016-09-16,201,169.5932350967797,95.79574965589698,250.07877580637074
2016-09-17,185,242.6105201204653,166.00212527483194,324.78411522238173
2016-09-18,241,221.48009249033746,146.34154639811686,292.854960475469
2016-09-19,162,139.28462351109258,68.41466873867549,212.76619586770997
2016-09-20,145,146.4811843359231,72.20307988066907,226.99438980038278
2016-09-21,165,146.95233199196997,76.20203117710376,222.58902727966296
2016-09-22,164,145.5232849385606,72.79468839560927,221.18894226248523
2016-09-23,151,156.01574423850244,80.67398642279502,222.88419210523395
2016-09-24,184,229.56997909449169,154.27248960936208,305.08391176046257
2016-09-25,199,209.22011959714612,133.22987051930957,284.6472839938071
2016-09-26,146,130.69371491779674,56.84334192494197,212.33520671709005
2016-09-27,138,138.99509553804063,64.219978034925,218.39685055438972
2016-09-28,182,140.64708744322016,66.33373333135016,211.08207950310376
2016-09-29,178,140.41748105711116,64.94460156322107,213.0918638840472
2016-09-30,170,152.07275769546183,77.17503612825391,232.44668078913483
2016-10-01,243,226.70184090834985,153.57606891836426,303.0065977535353
2016-10-02,252,207.29290136926238,131.75400287320542,281.9552913306821
2016-10-03,147,129.53423111593278,52.48739194153785,204.07549974508302
2016-10-04,138,138.39868958531906,63.5455012248456,214.4554753398719
2016-10-05,169,140.38624052863787,63.84729989880157,212.25713452094845
2016-10-06,153,140.25096180966344,74.50513414612894,219.04985435695176
2016-10-07,139,151.75501870549797,80.02323622105794,222.63888083243302
2016-10-08,198,225.992364818321,157.62184801241418,306.41383342309337
2016-10-09,266,205.96520490972688,129.1444783255135,280.3452436039653
2016-10-10,121,127.38424978299378,52.239728318073205,198.32254644800588
2016-10-11,154,135.2522881517485,60.93319167105359,211.81108703458526
2016-10-12,130,136.10562451053096,61.767266497009146,210.72996842110248
2016-10-13,161,134.7398014204838,58.381175680540544,210.74481216927876
2016-10-14,160,144.96213858974326,71.39346807310444,223.44334008238832
2016-10-15,211,217.91389866671315,144.3104594440631,289.8431895986438
2016-10-16,231,196.64516252444446,120.26020454476381,275.68625105899986
2016-10-17,143,116.91349380255777,40.177075525143685,192.5481693297754
2016-10-18,123,123.76596697022305,50.47571753153254,197.8461010278281
2016-10-19,128,123.77915543762519,47.673041351434094,196.51495701038198
2016-10-20,134,121.7835424272292,46.46852522805572,201.13416793888507
2016-10-21,153,131.61492672906192,54.886192518805856,200.90062158958702
2016-10-22,209,204.43566729203124,129.64901643174346,276.69735493138023
2016-10-23,166,183.30887674330305,109.12137613751051,261.19590361412577
2016-10-24,126,103.99666341105372,28.4592004017058,178.22283046607453
2016-10-25,129,111.54200784870731,33.806264897171985,183.44111872460167
2016-10-26,149,112.5088737332108,35.16835792838251,189.2064024762494
2016-10-27,140,111.7070107392514,36.34562560753571,183.52976967830085
2016-10-28,203,187.9109696772248,113.28957959549447,263.66644063393267
2016-10-29,236,262.3143833982526,187.60203577550251,339.59911658756295
2016-10-30,189,177.94005677434632,98.26111451449209,251.22992384732757
2016-10-31,141,100.43946912628445,23.475138299580266,171.94419644080003
2016-11-01,149,109.84123527642708,28.86892060167592,184.54818837721191
2016-11-02,151,112.6605428840612,39.212995732593434,192.49788973188703
2016-11-03,161,113.65851567958296,39.28883833870062,197.52761967340027
2016-11-04,183,126.59578297907065,52.481226417105674,195.27673006551362
2016-11-05,192,202.5560693308347,134.3215205348877,273.554288220251
2016-11-06,200,184.5228403721296,104.38092912588637,255.63960593103675
2016-11-07,129,108.18002728194095,33.00749118302091,185.1865058677653
2016-11-08,136,118.49633783677437,42.10681128496498,199.40761681379917
2016-11-09,151,121.96767753908176,45.002867088380796,193.47042836714093
2016-11-10,167,123.34406594526772,46.169076119927595,195.97248275147186
2016-11-11,157,136.38354061546065,61.94390341216657,211.65428334833766
2016-11-12,210,212.17581328524653,141.7647760654757,289.3087669281736
2016-11-13,198,193.71871180831062,123.51157436493874,271.1223454080682
2016-11-14,138,116.71843606139707,40.42656248064879,193.47782328694873
2016-11-15,155,126.17314981579935,49.723547641464215,200.26270111030414
2016-11-16,176,128.6144537906603,56.96789993301815,200.64424743552127
2016-11-17,168,128.8331538883477,52.28332762857418,198.64976594434563
2016-11-18,146,140.63185214731573,67.49090740433843,213.28799519952614
2016-11-19,223,215.14716532826748,139.39245160778992,293.17894484658177
2016-11-20,175,195.42464897070732,122.10701147269829,267.2583200899425
2016-11-21,155,117.21750205538693,39.39246276743901,189.2495703450437
2016-11-22,156,125.56862243241473,52.299319830109646,196.476110451211
2016-11-23,164,127.05060616587069,50.6666538258436,197.8302309225081
2016-11-24,207,126.49015103015181,47.77186335970918,206.316493693778
2016-11-25,192,137.7194348344984,65.62113009555678,209.59266581035286
2016-11-26,223,211.89731220995438,140.1712816707657,289.3028785908112
2016-11-27,171,192.08344080519413,117.99815487574949,268.5536883501444
2016-11-28,142,114.03643849197651,41.00399803467712,181.66846823721454
2016-11-29,152,122.79566073797086,52.25677923431849,200.2485604498133
2016-11-30,162,124.92120221416135,50.83620561133565,202.32854367832982
2016-12-01,196,125.21858532754378,52.47662815394289,203.6731169467807
2016-12-02,185,137.49070024857076,56.73554150939634,208.96344544906617
2016-12-03,256,212.85982551074292,143.20629499146543,290.14899877047395
2016-12-04,254,194.34281753057329,120.16338955821556,267.44218708142614
2016-12-05,157,117.65054062139913,40.87342262496925,189.33246566893243
2016-12-06,189,127.77109007460683,52.579154164785024,203.63391166149646
2016-12-07,174,131.21137026283023,55.146075493597905,204.668098006373
2016-12-08,162,132.7234440627593,58.0637214041647,207.65713350598392
2016-12-09,184,146.05816882409076,69.69003885160434,222.85161203377174
2016-12-10,235,222.28889713565817,146.85518128324875,299.16479828879295
2016-12-11,180,204.3882799084836,126.68485235923418,275.40492904235896
2016-12-12,128,128.0291940515488,53.26486742954568,199.92899056852923
2016-12-13,147,138.1693009774516,66.71916466725934,213.21697052516478
2016-12-14,159,141.29375594822403,61.479906572801674,216.90632375030316
2016-12-15,175,142.14244824280883,69.17226622833822,215.95309064966816
2016-12-16,189,154.46425780674872,78.76178456178346,228.7402180885012
2016-12-17,207,229.34108473245897,152.68448679468457,301.73189157393745
2016-12-18,214,209.76467554639785,127.5936050699807,284.7903977254541
2016-12-19,123,131.43726384586222,52.665388796297165,208.16533704310416
2016-12-20,141,139.35553580731832,63.37424693584693,214.1119262379541
2016-12-21,133,140.05245380893805,63.55884884809646,214.1513431692151
2016-12-22,140,138.32334001154524,62.86915167529441,213.24921175383824
2016-12-23,218,147.97873547230952,78.1169574018342,222.3776187614331
2016-12-24,219,220.16682829485214,139.27588960729963,295.84931902452803
2016-12-25,200,197.9485181626453,127.73948853987216,275.9052592127037
2016-12-26,152,117.09618317236463,46.43008232213186,190.45022357452157
2016-12-27,133,122.67571150579434,54.47666813876362,195.062191175725
2016-12-28,160,121.28638537552129,47.98294861618102,194.7331611733635
2016-12-29,209,117.78507390323685,47.1409173623324,195.60118942329777
2016-12-30,226,126.03730439544891,56.28429834935094,198.913992720663
2016-12-31,188,197.23805692156063,122.61088860356425,274.4881283686246
